Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_003931,07-12-2022,Zuri,Male,1301000,New Castle Ford Lincoln Mercury,Volvo,S80,Overhead Camshaft,Manual,Pale White,21100,60504-7114,Sedan,8274165,Greenville
C_CND_003932,07-12-2022,Aaliyah,Male,575000,Pars Auto Sales,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Red,21000,38701-8047,Sedan,6099139,Pasco
C_CND_003933,07-12-2022,Abby,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,99301-3882,Hatchback,8250590,Janesville
C_CND_003934,07-12-2022,Abigail,Male,766000,Progressive Shippers Cooperative Association No,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Hatchback,7267892,Scottsdale
C_CND_003935,07-12-2022,Adriana,Male,910000,Rabun Used Car Sales,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,85257-3102,Sedan,7719086,Austin
C_CND_003936,13-07-2022,Jamir,Male,1100000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,85257-3102,SUV,6311663,Scottsdale
C_CND_003937,13-07-2022,Jared,Female,710000,U-Haul CO,Porsche,Boxter,Overhead Camshaft,Manual,Red,24000,78758-7841,SUV,8222561,Austin
C_CND_003938,13-07-2022,Jasiah,Male,892500,Buddy Storbeck's Diesel Service Inc,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26500,06457-3834,SUV,8646549,Middletown
C_CND_003939,13-07-2022,Jason,Female,730000,C & M Motors Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,60504-7114,SUV,7375128,Aurora
C_CND_003940,13-07-2022,Jayden,Female,790000,Capitol KIA,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,38701-8047,SUV,7213344,Greenville
C_CND_003941,13-07-2022,Mia,Female,550000,New Castle Ford Lincoln Mercury,Saturn,SW,Overhead Camshaft,Manual,Black,36000,60504-7114,Passenger,6088674,Aurora
C_CND_003942,13-07-2022,Miah,Male,13500,Pars Auto Sales,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,38701-8047,Sedan,8694630,Greenville
C_CND_003943,13-07-2022,Melissa,Female,13500,Clay Johnson Auto Sales,Honda,Passport,Overhead Camshaft,Manual,Black,22000,78758-7841,Hardtop,8082354,Austin
C_CND_003944,13-07-2022,Mikaela,Female,675000,Progressive Shippers Cooperative Association No,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Hatchback,8300507,Janesville
C_CND_003945,13-07-2022,Mikayla,Male,441000,Rabun Used Car Sales,Dodge,Intrepid,DoubleÂ Overhead Camshaft,Auto,Red,31000,85257-3102,Sedan,6604757,Scottsdale
C_CND_003946,13-07-2022,Sofia,Male,1090000,Rabun Used Car Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,85257-3102,Hatchback,6275738,Austin
C_CND_003947,13-07-2022,Sophia,Male,1365000,Race Car Help,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27500,78758-7841,Passenger,6120038,Austin
C_CND_003948,13-07-2022,Sophie,Male,1750000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,06457-3834,Hatchback,8748021,Middletown
C_CND_003949,13-07-2022,Stacy,Male,13500,Saab-Belle Dodge,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Sedan,6190599,Aurora
C_CND_003950,13-07-2022,Stella,Male,580000,Scrivener Performance Engineering,Subaru,Forester,Overhead Camshaft,Manual,Red,17000,38701-8047,Hatchback,7425582,Greenville
C_CND_003951,13-07-2022,Mathilde,Female,373500,Pars Auto Sales,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21501,38701-8047,Hardtop,7630678,Greenville
C_CND_003952,13-07-2022,Oceane,Female,675000,Progressive Shippers Cooperative Association No,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,53546-9427,Hatchback,8111680,Janesville
C_CND_003953,13-07-2022,Ainhoa,Male,1100000,Rabun Used Car Sales,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,85257-3102,Sedan,6510070,Scottsdale
C_CND_003954,13-07-2022,Alban,Male,13500,Race Car Help,Jaguar,S-Type,Overhead Camshaft,Manual,Red,45000,78758-7841,Passenger,8598009,Austin
C_CND_003955,13-07-2022,Jessica,Male,650000,Ryder Truck Rental and Leasing,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,06457-3834,Hatchback,6145533,Middletown
C_CND_003956,13-07-2022,Adrianna,Male,1200000,Race Car Help,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,78758-7841,SUV,8826085,Aurora
C_CND_003957,13-07-2022,Aileen,Female,1080000,Ryder Truck Rental and Leasing,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,06457-3834,Sedan,7736555,Greenville
C_CND_003958,13-07-2022,Aimee,Female,1005000,Saab-Belle Dodge,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29500,60504-7114,Passenger,8383181,Pasco
C_CND_003959,13-07-2022,Aisha,Female,13500,Scrivener Performance Engineering,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,38701-8047,Passenger,7088167,Janesville
C_CND_003960,13-07-2022,Alana,Male,13500,Star Enterprises Inc,Dodge,Stratus,Overhead Camshaft,Manual,Red,37000,99301-3882,Hatchback,8590851,Scottsdale
C_CND_003961,14-07-2022,Jaylen,Male,695000,Chrysler of Tri-Cities,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,17000,99301-3882,Hatchback,8111969,Pasco
C_CND_003962,14-07-2022,Jayson,Female,855000,Chrysler Plymouth,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15000,53546-9427,Sedan,8875569,Janesville
C_CND_003963,14-07-2022,Jelani,Male,522500,Classic Chevy,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31500,85257-3102,Passenger,8840862,Scottsdale
C_CND_003964,14-07-2022,Jeremiah,Female,990000,Clay Johnson Auto Sales,Acura,RL,Overhead Camshaft,Manual,Red,34000,78758-7841,SUV,6813357,Austin
C_CND_003965,14-07-2022,Jessica,Male,867000,Tri-State Mack Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,85257-3102,Hardtop,6806992,Austin
C_CND_003966,14-07-2022,Miley,Male,13500,Saab-Belle Dodge,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,60504-7114,Sedan,6352171,Aurora
C_CND_003967,14-07-2022,Miranda,Male,738000,Scrivener Performance Engineering,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,38701-8047,Hatchback,6529789,Greenville
C_CND_003968,14-07-2022,Miriam,Male,13500,Star Enterprises Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,Hatchback,7693920,Pasco
C_CND_003969,14-07-2022,Stephanie,Male,13500,Star Enterprises Inc,Hyundai,Accent,Overhead Camshaft,Manual,Black,18000,99301-3882,Hatchback,8619863,Pasco
C_CND_003970,14-07-2022,Stephany,Male,2005000,Suburban Ford,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Red,31500,53546-9427,Passenger,6123776,Janesville
C_CND_003971,14-07-2022,Tatiana,Male,523000,Tri-State Mack Inc,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,33000,85257-3102,SUV,7797212,Scottsdale
C_CND_003972,14-07-2022,Taylor,Male,420000,U-Haul CO,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,78758-7841,Sedan,6569368,Austin
C_CND_003973,14-07-2022,Eloic,Male,680000,Saab-Belle Dodge,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Red,19000,60504-7114,Sedan,8520789,Aurora
C_CND_003974,14-07-2022,Margaux,Male,750000,Scrivener Performance Engineering,Plymouth,Voyager,Overhead Camshaft,Manual,Red,12000,38701-8047,Passenger,6211048,Greenville
C_CND_003975,14-07-2022,Matteo,Male,531000,Progressive Shippers Cooperative Association No,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22001,53546-9427,Hardtop,7755640,Janesville
C_CND_003976,14-07-2022,Laura,Male,640000,Suburban Ford,BMW,328i,Overhead Camshaft,Manual,Red,21000,53546-9427,Sedan,6209958,Janesville
C_CND_003977,14-07-2022,Alejandra,Male,13500,Suburban Ford,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,53546-9427,SUV,6979878,Austin
C_CND_003978,14-07-2022,Alessandra,Male,675000,Tri-State Mack Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24000,85257-3102,SUV,6216589,Middletown
C_CND_003979,14-07-2022,Alexa,Male,13500,U-Haul CO,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,78758-7841,Hatchback,8568403,Aurora
C_CND_003980,14-07-2022,Alexandra,Male,622000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Hatchback,6783304,Greenville
C_CND_003981,16-07-2022,Jeremy,Male,680000,Diehl Motor CO Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39000,06457-3834,SUV,7137513,Middletown
C_CND_003982,16-07-2022,Jermaine,Male,500000,Enterprise Rent A Car,Volvo,C70,Overhead Camshaft,Manual,Black,17000,60504-7114,Hatchback,6391281,Aurora
C_CND_003983,16-07-2022,Jesse,Male,550000,Gartner Buick Hyundai Saab,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,38701-8047,Hatchback,8567585,Greenville
C_CND_003984,16-07-2022,Joel,Male,730000,Hatfield Volkswagen,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,99301-3882,Passenger,8138387,Pasco
C_CND_003985,16-07-2022,John,Male,875000,Iceberg Rentals,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,53546-9427,SUV,8970414,Janesville
C_CND_003986,16-07-2022,Jonathan,Female,13500,McKinney Dodge Chrysler Jeep,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25000,85257-3102,SUV,8410264,Scottsdale
C_CND_003987,16-07-2022,Jordan,Male,850000,Motor Vehicle Branch Office,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,69000,78758-7841,Passenger,8626931,Austin
C_CND_003988,16-07-2022,Mya,Male,715000,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,53546-9427,Sedan,6811909,Janesville
C_CND_003989,16-07-2022,Naomi,Male,800000,Tri-State Mack Inc,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,85257-3102,SUV,6064245,Scottsdale
C_CND_003990,16-07-2022,Natalia,Male,680000,U-Haul CO,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Passenger,6783030,Austin
C_CND_003991,16-07-2022,Natalie,Male,1010000,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31000,53546-9427,Hatchback,7649511,Janesville
C_CND_003992,16-07-2022,Nataly,Male,13500,Rabun Used Car Sales,Mercury,Sable,Overhead Camshaft,Manual,Red,61000,85257-3102,Sedan,7366886,Scottsdale
C_CND_003993,16-07-2022,Natasha,Male,630000,Race Car Help,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,Hatchback,6856772,Austin
C_CND_003994,16-07-2022,Nathalia,Male,605000,Ryder Truck Rental and Leasing,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,06457-3834,SUV,6384079,Middletown
C_CND_003995,16-07-2022,Tiana,Female,310000,Progressive Shippers Cooperative Association No,Toyota,4Runner,Overhead Camshaft,Manual,Black,25001,53546-9427,Sedan,6022289,Janesville
C_CND_003996,16-07-2022,Tiffany,Male,290000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45001,85257-3102,Hatchback,6167988,Austin
C_CND_003997,16-07-2022,Valentina,Male,608000,Race Car Help,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36001,78758-7841,Hatchback,6983767,Austin
C_CND_003998,16-07-2022,Valeria,Male,13500,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12001,06457-3834,Hatchback,7185376,Middletown
C_CND_003999,16-07-2022,Valerie,Male,570000,Saab-Belle Dodge,BMW,323i,Overhead Camshaft,Manual,Red,21001,60504-7114,Hatchback,8744221,Aurora
C_CND_004000,16-07-2022,Vanessa,Male,520500,Scrivener Performance Engineering,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17500,38701-8047,Hatchback,7552084,Greenville
C_CND_004001,16-07-2022,Veronica,Male,1400000,Star Enterprises Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41001,99301-3882,Hatchback,7080454,Pasco
C_CND_004002,16-07-2022,Enzo,Male,1150000,Tri-State Mack Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,85257-3102,Passenger,6700097,Scottsdale
C_CND_004003,16-07-2022,Chloe,Male,591000,Rabun Used Car Sales,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33001,85257-3102,Hardtop,7032009,Austin
C_CND_004004,16-07-2022,Coline,Male,1450000,Buddy Storbeck's Diesel Service Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11000,06457-3834,Sedan,6519378,Middletown
C_CND_004005,16-07-2022,Kyliann,Male,800000,C & M Motors Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,60504-7114,Hatchback,8303929,Aurora
C_CND_004006,16-07-2022,Coline,Male,752000,Capitol KIA,Ford,Mustang,Overhead Camshaft,Manual,Red,25000,38701-8047,Hatchback,8572954,Greenville
C_CND_004007,16-07-2022,Janna,Male,881000,Chrysler of Tri-Cities,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19000,99301-3882,Hatchback,8963820,Pasco
C_CND_004008,16-07-2022,Laura,Male,1909000,Chrysler Plymouth,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24900,53546-9427,Passenger,8544408,Janesville
C_CND_004009,16-07-2022,Alice,Male,425000,Rabun Used Car Sales,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Passenger,6570222,Pasco
C_CND_004010,16-07-2022,Alicia,Male,2300000,Race Car Help,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,78758-7841,Hatchback,6685427,Janesville
C_CND_004011,16-07-2022,Alison,Male,1710000,Ryder Truck Rental and Leasing,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Hatchback,7622134,Austin
C_CND_004012,16-07-2022,Alisson,Female,516000,Saab-Belle Dodge,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000,60504-7114,Hatchback,8996181,Austin
C_CND_004013,16-07-2022,Aliyah,Male,2221000,Scrivener Performance Engineering,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Red,17100,38701-8047,Hatchback,7299325,Janesville
C_CND_004014,16-07-2022,Allison,Male,13500,Star Enterprises Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,69000,99301-3882,Passenger,7656193,Scottsdale
C_CND_004015,16-07-2022,Allyson,Male,515000,Suburban Ford,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Sedan,7385069,Austin
C_CND_004016,17-07-2022,Joseph,Male,635000,Nebo Chevrolet,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,06457-3834,Hatchback,8477162,Middletown
C_CND_004017,17-07-2022,Joshua,Male,762000,New Castle Ford Lincoln Mercury,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22000,60504-7114,Hatchback,6866413,Aurora
C_CND_004018,17-07-2022,Josiah,Female,1215000,Pars Auto Sales,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18500,38701-8047,Hatchback,8873840,Greenville
C_CND_004019,17-07-2022,Julian,Female,610000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14001,99301-3882,Sedan,7315509,Pasco
C_CND_004020,17-07-2022,Nathalie,Male,580000,Saab-Belle Dodge,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,60504-7114,Hatchback,8522837,Aurora
C_CND_004021,17-07-2022,Nathaly,Male,444000,Scrivener Performance Engineering,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,38701-8047,SUV,8099243,Greenville
C_CND_004022,17-07-2022,Tenzin,Male,700000,Ryder Truck Rental and Leasing,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21000,06457-3834,Hardtop,7736846,Middletown
C_CND_004023,17-07-2022,Nevaeh,Male,13500,Suburban Ford,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16000,53546-9427,SUV,7021200,Janesville
C_CND_004024,17-07-2022,Violet,Male,722000,Tri-State Mack Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,85257-3102,SUV,7058027,Scottsdale
C_CND_004025,17-07-2022,Viviana,Female,13500,U-Haul CO,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41000,78758-7841,Sedan,8001508,Austin
C_CND_004026,17-07-2022,Wendy,Male,450000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45000,06457-3834,SUV,7002305,Middletown
C_CND_004027,17-07-2022,Ximena,Female,535000,C & M Motors Inc,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22001,60504-7114,Hatchback,7502485,Aurora
C_CND_004028,17-07-2022,Alex,Male,800000,Classic Chevy,Hyundai,Accent,Overhead Camshaft,Manual,Black,18000,85257-3102,Hatchback,8103926,Scottsdale
C_CND_004029,17-07-2022,Docian,Male,775000,Clay Johnson Auto Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,19000,78758-7841,Sedan,6058135,Austin
C_CND_004030,17-07-2022,Bilal,Male,13500,Diehl Motor CO Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41000,06457-3834,Sedan,6277857,Middletown
C_CND_004031,17-07-2022,Manae,Male,701500,Enterprise Rent A Car,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22500,60504-7114,Passenger,6404016,Aurora
C_CND_004032,17-07-2022,Alondra,Male,540000,Tri-State Mack Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,85257-3102,SUV,6202201,Middletown
C_CND_004033,17-07-2022,Alyson,Male,1360000,U-Haul CO,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,78758-7841,Hatchback,6707011,Aurora
C_CND_004034,17-07-2022,Alyssa,Male,1500000,Buddy Storbeck's Diesel Service Inc,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Red,12000,06457-3834,Hatchback,8544463,Greenville
C_CND_004035,17-07-2022,Amanda,Male,1180000,C & M Motors Inc,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,60504-7114,SUV,8682462,Janesville
C_CND_004036,18-07-2022,Justice,Female,815000,Progressive Shippers Cooperative Association No,Saab,03-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69001,53546-9427,Sedan,8911189,Janesville
C_CND_004037,18-07-2022,Justin,Female,820000,Rabun Used Car Sales,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Black,57001,85257-3102,Sedan,6216379,Scottsdale
C_CND_004038,18-07-2022,Kaden,Male,411000,Race Car Help,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13001,78758-7841,Hatchback,7380944,Austin
C_CND_004039,18-07-2022,Kai,Male,790000,Ryder Truck Rental and Leasing,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23001,06457-3834,SUV,8548368,Middletown
C_CND_004040,18-07-2022,Kaiden,Male,605000,Saab-Belle Dodge,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,13001,60504-7114,Hatchback,8304457,Aurora
C_CND_004041,18-07-2022,Nicole,Male,13500,Tri-State Mack Inc,Mercedes-B,SLK230,Overhead Camshaft,Manual,Red,71000,85257-3102,Hatchback,6498529,Scottsdale
C_CND_004042,18-07-2022,Noemi,Male,1600000,U-Haul CO,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,78758-7841,SUV,7818268,Austin
C_CND_004043,18-07-2022,Nylah,Female,1460000,Buddy Storbeck's Diesel Service Inc,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29000,06457-3834,Passenger,7348438,Middletown
C_CND_004044,18-07-2022,Olivia,Male,677000,C & M Motors Inc,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24000,60504-7114,Passenger,7937240,Aurora
C_CND_004045,18-07-2022,Paola,Female,493500,Capitol KIA,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,38701-8047,Passenger,6170153,Greenville
C_CND_004046,18-07-2022,Yamilet,Female,540000,Capitol KIA,Volkswagen,Cabrio,Overhead Camshaft,Manual,Red,25001,38701-8047,Sedan,7627060,Greenville
C_CND_004047,18-07-2022,Yaretzi,Female,1610000,Chrysler of Tri-Cities,Dodge,Dakota,Overhead Camshaft,Manual,Red,12000,99301-3882,Sedan,7229874,Pasco
C_CND_004048,18-07-2022,Zoe,Male,13500,Chrysler Plymouth,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,SUV,7879672,Janesville
C_CND_004049,18-07-2022,Zoey,Male,1870000,Classic Chevy,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Hatchback,8183113,Scottsdale
C_CND_004050,18-07-2022,Abigail,Male,622000,Clay Johnson Auto Sales,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21000,78758-7841,Hatchback,7166776,Austin
C_CND_004051,18-07-2022,Chloe,Male,657000,Gartner Buick Hyundai Saab,BMW,528i,Overhead Camshaft,Manual,Pale White,14000,38701-8047,SUV,7256230,Greenville
C_CND_004052,18-07-2022,Thomas,Male,13500,Hatfield Volkswagen,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,99301-3882,SUV,8689429,Pasco
C_CND_004053,18-07-2022,Chiara,Male,1150000,Suburban Ford,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,53546-9427,Hardtop,8133662,Janesville
C_CND_004054,18-07-2022,Sirine,Male,630000,U-Haul CO,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22001,78758-7841,Hardtop,6950998,Austin
C_CND_004055,18-07-2022,Benjamin,Male,1160000,Motor Vehicle Branch Office,Volvo,S40,Overhead Camshaft,Manual,Red,22000,78758-7841,Sedan,6492813,Austin
C_CND_004056,18-07-2022,Amaya,Male,790000,Capitol KIA,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20000,38701-8047,Passenger,8594142,Scottsdale
C_CND_004057,18-07-2022,Amber,Male,805000,Chrysler of Tri-Cities,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,23000,99301-3882,Hatchback,7483266,Austin
C_CND_004058,18-07-2022,Amelia,Male,530000,Chrysler Plymouth,Subaru,Forester,Overhead Camshaft,Manual,Red,26000,53546-9427,Hatchback,7290446,Middletown
C_CND_004059,18-07-2022,Amy,Male,915000,Classic Chevy,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,85257-3102,Hatchback,7116952,Aurora
C_CND_004060,18-07-2022,Ana,Female,460000,Clay Johnson Auto Sales,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Red,25000,78758-7841,Passenger,7801534,Greenville
C_CND_004061,19-07-2022,Kaleb,Male,805000,Scrivener Performance Engineering,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,38701-8047,SUV,8564448,Greenville
C_CND_004062,19-07-2022,Michelle,Male,1900000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,99301-3882,Hardtop,7626100,Pasco
C_CND_004063,19-07-2022,Addison,Male,536000,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Red,25000,06457-3834,Hatchback,7008462,Middletown
C_CND_004064,19-07-2022,Matthieu,Male,795000,Nebo Chevrolet,Dodge,Durango,Overhead Camshaft,Manual,Red,31000,06457-3834,SUV,6985015,Middletown
